cd /home/wu.qife/CLIP/Experiments
CUDA_VISIBLE_DEVICES=0 python distill_train.py -a 0.1 -t 4 -e 160 --teacher ViT-L/14 --mi 60 90 120 150 --project_name vitl14_1

[001945 44330 2022/05/12-00:19:45] Warning! Git not found under this project. Highly recommended to use Git to manage code.
('alpha': 0.1) ('batch_size': 256) ('cache_ignore': ) ('CodeID': GitNotFound) ('debug': False) ('distill_temp': 4) ('epoch': 160) ('experiments_dir': None) ('lr': 0.1) ('mi': [60, 90, 120, 150]) ('momentum': 0.9) ('note': ) ('path': None) ('project_name': vitl14_1) ('screen_print': False) ('tnet': ViT-L/14) ('weight_decay': 0.0005) 

[001945 44330 2022/05/12-00:19:45] ==> Caching various config files to 'Experiments/vitl14_1_SERVER-20220512-001945/.caches'
[001945 44330 2022/05/12-00:19:45] ==> Caching done (time: 0.01s)
[001945 44330 2022/05/12-00:19:51] Files already downloaded and verified
[001945 44330 2022/05/12-00:19:51] Files already downloaded and verified
[001945 44330 2022/05/12-00:19:52] Epoch	Loss	Accuracy
[001945 44330 2022/05/12-06:26:53] 133	0.51825	0.67648
[001945 44330 2022/05/12-06:29:37] 134	0.51759	0.68162
[001945 44330 2022/05/12-06:32:21] 135	0.51782	0.67818
[001945 44330 2022/05/12-06:35:06] 136	0.51828	0.68056
[001945 44330 2022/05/12-06:37:52] 137	0.51847	0.67734
[001945 44330 2022/05/12-06:40:37] 138	0.51869	0.67978
[001945 44330 2022/05/12-06:43:21] 139	0.51878	0.68238
[001945 44330 2022/05/12-06:46:06] 140	0.51682	0.68046
[001945 44330 2022/05/12-06:48:51] 141	0.51756	0.68268
[001945 44330 2022/05/12-06:51:35] 142	0.51817	0.68102
[001945 44330 2022/05/12-06:54:20] 143	0.51848	0.67952
[001945 44330 2022/05/12-06:57:05] 144	0.51806	0.68000
[001945 44330 2022/05/12-06:59:50] 145	0.51686	0.68220
[001945 44330 2022/05/12-07:02:35] 146	0.51825	0.67936
[001945 44330 2022/05/12-07:05:20] 147	0.51873	0.68040
[001945 44330 2022/05/12-07:08:04] 148	0.51711	0.67968
[001945 44330 2022/05/12-07:10:49] 149	0.51899	0.68046
[001945 44330 2022/05/12-07:13:32] 150	0.51694	0.68032
[001945 44330 2022/05/12-07:16:17] 151	0.51700	0.68208
[001945 44330 2022/05/12-07:19:01] 152	0.51796	0.67998
[001945 44330 2022/05/12-07:21:46] 153	0.51866	0.68038
[001945 44330 2022/05/12-07:24:30] 154	0.51789	0.67742
[001945 44330 2022/05/12-07:27:15] 155	0.51757	0.68010
[001945 44330 2022/05/12-07:29:59] 156	0.51836	0.67758
[001945 44330 2022/05/12-07:32:44] 157	0.51862	0.68028
[001945 44330 2022/05/12-07:35:29] 158	0.51799	0.68278
[001945 44330 2022/05/12-07:38:14] 159	0.51857	0.68032
[001945 44330 2022/05/12-07:38:15] Namespace(CodeID='GitNotFound', alpha=0.1, batch_size=256, cache_ignore='', debug=False, distill_temp=4, epoch=160, experiments_dir=None, lr=0.1, mi=[60, 90, 120, 150], momentum=0.9, note='', path=None, project_name='vitl14_1', screen_print=False, tnet='ViT-L/14', weight_decay=0.0005)
