cd /home/wu.qife/CLIP/Experiments
CUDA_VISIBLE_DEVICES=0 python distill_train.py -a 0.1 -t 1 -e 160 --teacher ViT-L/14 --mi 60 90 120 150 --project_name vitl14_2

[192430 61923 2022/05/12-19:24:30] Warning! Git not found under this project. Highly recommended to use Git to manage code.
('alpha': 0.1) ('batch_size': 256) ('cache_ignore': ) ('CodeID': GitNotFound) ('debug': False) ('distill_temp': 1) ('epoch': 160) ('experiments_dir': None) ('lr': 0.1) ('mi': [60, 90, 120, 150]) ('momentum': 0.9) ('note': ) ('path': None) ('project_name': vitl14_2) ('screen_print': False) ('tnet': ViT-L/14) ('weight_decay': 0.0005) 

[192430 61923 2022/05/12-19:24:31] ==> Caching various config files to 'Experiments/vitl14_2_SERVER-20220512-192430/.caches'
[192430 61923 2022/05/12-19:24:31] ==> Caching done (time: 0.01s)
[192430 61923 2022/05/12-19:24:45] Files already downloaded and verified
[192430 61923 2022/05/12-19:24:45] Files already downloaded and verified
[192430 61923 2022/05/12-19:24:46] Epoch	Loss	Accuracy
[192430 61923 2022/05/12-21:19:48] 41	0.81148	0.45616
[192430 61923 2022/05/12-21:22:33] 42	0.81509	0.45788
[192430 61923 2022/05/12-21:25:17] 43	0.80936	0.45918
[192430 61923 2022/05/12-21:28:01] 44	0.80869	0.45920
[192430 61923 2022/05/12-21:30:45] 45	0.80975	0.46036
[192430 61923 2022/05/12-21:33:30] 46	0.80471	0.46266
[192430 61923 2022/05/12-21:36:13] 47	0.80358	0.46386
[192430 61923 2022/05/12-21:38:57] 48	0.80530	0.46198
[192430 61923 2022/05/12-21:41:41] 49	0.80443	0.46376
[192430 61923 2022/05/12-21:44:25] 50	0.80619	0.46194
[192430 61923 2022/05/12-21:47:10] 51	0.80038	0.45946
[192430 61923 2022/05/12-21:49:54] 52	0.80218	0.46378
[192430 61923 2022/05/12-21:52:38] 53	0.80250	0.46540
[192430 61923 2022/05/12-21:55:22] 54	0.79460	0.46726
[192430 61923 2022/05/12-21:58:06] 55	0.79932	0.46668
[192430 61923 2022/05/12-22:00:50] 56	0.79644	0.46722
[192430 61923 2022/05/12-22:03:34] 57	0.79506	0.46952
[192430 61923 2022/05/12-22:06:19] 58	0.79388	0.46622
[192430 61923 2022/05/12-22:09:02] 59	0.79434	0.46932
[192430 61923 2022/05/12-22:11:46] 60	0.69501	0.51678
[192430 61923 2022/05/12-22:14:30] 61	0.65507	0.54014
[192430 61923 2022/05/12-22:17:15] 62	0.64484	0.54562
[192430 61923 2022/05/12-22:20:00] 63	0.63082	0.54914
[192430 61923 2022/05/12-22:22:44] 64	0.62543	0.54984
[192430 61923 2022/05/12-22:25:29] 65	0.61861	0.55438
[192430 61923 2022/05/12-22:28:13] 66	0.61406	0.55834
[192430 61923 2022/05/12-22:31:00] 67	0.60946	0.55798
[192430 61923 2022/05/12-22:33:44] 68	0.60405	0.55936
[192430 61923 2022/05/12-22:36:29] 69	0.60275	0.56466
[192430 61923 2022/05/12-22:39:13] 70	0.59582	0.56554
[192430 61923 2022/05/12-22:41:57] 71	0.59337	0.56744
[192430 61923 2022/05/12-22:44:41] 72	0.59200	0.56654
[192430 61923 2022/05/12-22:47:25] 73	0.58641	0.57012
[192430 61923 2022/05/12-22:50:09] 74	0.58847	0.56776
[192430 61923 2022/05/12-22:52:53] 75	0.58340	0.56962
[192430 61923 2022/05/12-22:55:37] 76	0.58271	0.57282
[192430 61923 2022/05/12-22:58:22] 77	0.57806	0.57122
[192430 61923 2022/05/12-23:01:06] 78	0.57984	0.56878
[192430 61923 2022/05/12-23:03:50] 79	0.57381	0.57362
[192430 61923 2022/05/12-23:06:35] 80	0.57567	0.57198
[192430 61923 2022/05/12-23:09:22] 81	0.57109	0.57400
[192430 61923 2022/05/12-23:12:06] 82	0.56952	0.57650
[192430 61923 2022/05/12-23:14:51] 83	0.56629	0.57416
[192430 61923 2022/05/12-23:17:34] 84	0.56725	0.57586
[192430 61923 2022/05/12-23:20:18] 85	0.56492	0.57810
[192430 61923 2022/05/12-23:23:02] 86	0.56453	0.57632
[192430 61923 2022/05/12-23:25:47] 87	0.56258	0.57648
[192430 61923 2022/05/12-23:28:31] 88	0.56155	0.57920
[192430 61923 2022/05/12-23:31:15] 89	0.56136	0.57856
[192430 61923 2022/05/12-23:33:59] 90	0.54914	0.58592
[192430 61923 2022/05/12-23:36:44] 91	0.53894	0.58990
[192430 61923 2022/05/12-23:39:29] 92	0.53994	0.59156
[192430 61923 2022/05/12-23:42:13] 93	0.53679	0.58974
[192430 61923 2022/05/12-23:44:58] 94	0.53375	0.59222
[192430 61923 2022/05/12-23:47:42] 95	0.53518	0.59052
[192430 61923 2022/05/12-23:50:27] 96	0.53304	0.59336
[192430 61923 2022/05/12-23:53:12] 97	0.53168	0.59346
[192430 61923 2022/05/12-23:55:56] 98	0.53173	0.59276
[192430 61923 2022/05/12-23:58:42] 99	0.53312	0.59104
[192430 61923 2022/05/13-00:01:26] 100	0.53266	0.59250
[192430 61923 2022/05/13-00:04:10] 101	0.53266	0.59228
[192430 61923 2022/05/13-00:06:54] 102	0.53220	0.59130
[192430 61923 2022/05/13-00:09:38] 103	0.52860	0.59292
[192430 61923 2022/05/13-00:12:22] 104	0.52830	0.59668
[192430 61923 2022/05/13-00:15:06] 105	0.52899	0.59050
[192430 61923 2022/05/13-00:17:50] 106	0.52674	0.59320
[192430 61923 2022/05/13-00:20:35] 107	0.52788	0.58954
[192430 61923 2022/05/13-00:23:19] 108	0.52896	0.59526
[192430 61923 2022/05/13-00:26:03] 109	0.52457	0.59498
[192430 61923 2022/05/13-00:28:47] 110	0.52537	0.59376
[192430 61923 2022/05/13-00:31:31] 111	0.52627	0.59424
[192430 61923 2022/05/13-00:34:15] 112	0.52496	0.59448
[192430 61923 2022/05/13-00:37:00] 113	0.52561	0.59394
[192430 61923 2022/05/13-00:39:44] 114	0.52672	0.59510
[192430 61923 2022/05/13-00:42:28] 115	0.52232	0.59794
[192430 61923 2022/05/13-00:45:13] 116	0.52431	0.59452
[192430 61923 2022/05/13-00:47:57] 117	0.52408	0.59604
[192430 61923 2022/05/13-00:50:43] 118	0.52075	0.59670
[192430 61923 2022/05/13-00:53:28] 119	0.52230	0.59870
[192430 61923 2022/05/13-00:56:13] 120	0.52160	0.59718
[192430 61923 2022/05/13-00:58:57] 121	0.52008	0.59778
[192430 61923 2022/05/13-01:01:43] 122	0.51894	0.59688
[192430 61923 2022/05/13-01:04:29] 123	0.51953	0.59726
[192430 61923 2022/05/13-01:07:13] 124	0.52088	0.59736
[192430 61923 2022/05/13-01:09:58] 125	0.52139	0.59590
[192430 61923 2022/05/13-01:12:41] 126	0.51873	0.59972
[192430 61923 2022/05/13-01:15:27] 127	0.52110	0.59682
[192430 61923 2022/05/13-01:18:11] 128	0.51937	0.59560
[192430 61923 2022/05/13-01:20:54] 129	0.52071	0.59772
[192430 61923 2022/05/13-01:23:39] 130	0.52032	0.59784
[192430 61923 2022/05/13-01:26:24] 131	0.52000	0.59676
[192430 61923 2022/05/13-01:29:10] 132	0.51876	0.59670
[192430 61923 2022/05/13-01:31:55] 133	0.51947	0.59510
[192430 61923 2022/05/13-01:34:39] 134	0.51966	0.59746
[192430 61923 2022/05/13-01:37:25] 135	0.51908	0.59800
[192430 61923 2022/05/13-01:40:08] 136	0.51884	0.59810
[192430 61923 2022/05/13-01:42:53] 137	0.52021	0.59496
[192430 61923 2022/05/13-01:45:37] 138	0.51963	0.59780
[192430 61923 2022/05/13-01:48:21] 139	0.51971	0.59890
[192430 61923 2022/05/13-01:51:06] 140	0.51688	0.59728
[192430 61923 2022/05/13-01:53:50] 141	0.51924	0.60036
[192430 61923 2022/05/13-01:56:34] 142	0.52072	0.59824
[192430 61923 2022/05/13-01:59:19] 143	0.51906	0.59706
[192430 61923 2022/05/13-02:02:03] 144	0.51807	0.59782
[192430 61923 2022/05/13-02:04:47] 145	0.51964	0.59692
[192430 61923 2022/05/13-02:07:32] 146	0.52061	0.59698
[192430 61923 2022/05/13-02:10:17] 147	0.51737	0.59924
[192430 61923 2022/05/13-02:13:00] 148	0.51640	0.59838
[192430 61923 2022/05/13-02:15:44] 149	0.52095	0.59584
[192430 61923 2022/05/13-02:18:29] 150	0.51763	0.59864
[192430 61923 2022/05/13-02:21:13] 151	0.51749	0.59870
[192430 61923 2022/05/13-02:23:57] 152	0.51804	0.59600
[192430 61923 2022/05/13-02:26:41] 153	0.51843	0.59598
[192430 61923 2022/05/13-02:29:26] 154	0.51885	0.59648
[192430 61923 2022/05/13-02:32:10] 155	0.51950	0.60030
[192430 61923 2022/05/13-02:34:54] 156	0.52020	0.59570
[192430 61923 2022/05/13-02:37:39] 157	0.52050	0.59916
[192430 61923 2022/05/13-02:40:24] 158	0.51995	0.59928
[192430 61923 2022/05/13-02:43:08] 159	0.51903	0.59806
[192430 61923 2022/05/13-02:43:08] Namespace(CodeID='GitNotFound', alpha=0.1, batch_size=256, cache_ignore='', debug=False, distill_temp=1, epoch=160, experiments_dir=None, lr=0.1, mi=[60, 90, 120, 150], momentum=0.9, note='', path=None, project_name='vitl14_2', screen_print=False, tnet='ViT-L/14', weight_decay=0.0005)
