cd /home/wu.qife/CLIP/Experiments
CUDA_VISIBLE_DEVICES=0 python distill_train.py -a 0.1 -t 10 -e 160 --teacher ViT-L/14 --mi 60 90 120 150 --project_name vitl14_3

[101900 22163 2022/05/13-10:19:00] Warning! Git not found under this project. Highly recommended to use Git to manage code.
('alpha': 0.1) ('batch_size': 256) ('cache_ignore': ) ('CodeID': GitNotFound) ('debug': False) ('distill_temp': 10) ('epoch': 160) ('experiments_dir': None) ('lr': 0.1) ('mi': [60, 90, 120, 150]) ('momentum': 0.9) ('note': ) ('path': None) ('project_name': vitl14_3) ('screen_print': False) ('tnet': ViT-L/14) ('weight_decay': 0.0005) 

[101900 22163 2022/05/13-10:19:00] ==> Caching various config files to 'Experiments/vitl14_3_SERVER-20220513-101900/.caches'
[101900 22163 2022/05/13-10:19:00] ==> Caching done (time: 0.01s)
[101900 22163 2022/05/13-10:19:07] Files already downloaded and verified
[101900 22163 2022/05/13-10:19:08] Files already downloaded and verified
[101900 22163 2022/05/13-10:19:09] Epoch	Loss	Accuracy
[101900 22163 2022/05/13-15:45:17] 117	0.47140	0.72708
[101900 22163 2022/05/13-15:48:02] 118	0.46995	0.72716
[101900 22163 2022/05/13-15:50:46] 119	0.46899	0.72798
[101900 22163 2022/05/13-15:53:31] 120	0.46941	0.73050
[101900 22163 2022/05/13-15:56:17] 121	0.46851	0.72896
[101900 22163 2022/05/13-15:59:01] 122	0.46783	0.72808
[101900 22163 2022/05/13-16:01:46] 123	0.46871	0.72860
[101900 22163 2022/05/13-16:04:31] 124	0.46811	0.72952
[101900 22163 2022/05/13-16:07:16] 125	0.46877	0.72638
[101900 22163 2022/05/13-16:10:00] 126	0.46665	0.73100
[101900 22163 2022/05/13-16:12:45] 127	0.46870	0.73144
[101900 22163 2022/05/13-16:15:31] 128	0.46752	0.73090
[101900 22163 2022/05/13-16:18:16] 129	0.46830	0.72814
[101900 22163 2022/05/13-16:21:02] 130	0.46767	0.72814
[101900 22163 2022/05/13-16:23:46] 131	0.46816	0.72776
[101900 22163 2022/05/13-16:26:32] 132	0.46831	0.73012
[101900 22163 2022/05/13-16:29:17] 133	0.46790	0.72702
[101900 22163 2022/05/13-16:32:01] 134	0.46756	0.72828
[101900 22163 2022/05/13-16:34:47] 135	0.46782	0.72822
[101900 22163 2022/05/13-16:37:33] 136	0.46772	0.72828
[101900 22163 2022/05/13-16:40:18] 137	0.46741	0.72798
[101900 22163 2022/05/13-16:43:04] 138	0.46748	0.72716
[101900 22163 2022/05/13-16:45:48] 139	0.46806	0.73070
[101900 22163 2022/05/13-16:48:33] 140	0.46623	0.73150
[101900 22163 2022/05/13-16:51:19] 141	0.46717	0.73206
[101900 22163 2022/05/13-16:54:03] 142	0.46761	0.72956
[101900 22163 2022/05/13-16:56:49] 143	0.46789	0.72776
[101900 22163 2022/05/13-16:59:33] 144	0.46735	0.72846
[101900 22163 2022/05/13-17:02:20] 145	0.46643	0.73014
[101900 22163 2022/05/13-17:05:06] 146	0.46747	0.73056
[101900 22163 2022/05/13-17:07:51] 147	0.46833	0.72802
[101900 22163 2022/05/13-17:10:35] 148	0.46611	0.73028
[101900 22163 2022/05/13-17:13:20] 149	0.46785	0.73162
[101900 22163 2022/05/13-17:16:05] 150	0.46649	0.73102
[101900 22163 2022/05/13-17:18:50] 151	0.46617	0.73132
[101900 22163 2022/05/13-17:21:34] 152	0.46745	0.73098
[101900 22163 2022/05/13-17:24:19] 153	0.46732	0.72858
[101900 22163 2022/05/13-17:27:05] 154	0.46757	0.72804
[101900 22163 2022/05/13-17:29:50] 155	0.46665	0.72950
[101900 22163 2022/05/13-17:32:35] 156	0.46756	0.72744
[101900 22163 2022/05/13-17:35:21] 157	0.46760	0.73052
[101900 22163 2022/05/13-17:38:06] 158	0.46708	0.73212
[101900 22163 2022/05/13-17:40:50] 159	0.46754	0.73026
[101900 22163 2022/05/13-17:40:51] Namespace(CodeID='GitNotFound', alpha=0.1, batch_size=256, cache_ignore='', debug=False, distill_temp=10, epoch=160, experiments_dir=None, lr=0.1, mi=[60, 90, 120, 150], momentum=0.9, note='', path=None, project_name='vitl14_3', screen_print=False, tnet='ViT-L/14', weight_decay=0.0005)
